15:48:20;20/03/2020;Vatikan erlaubt Generalabsolution wegen Corona-Pandemie;Weltweit wird aufgrund der Corona-Pandemie der Notstand ausgerufen – auch in der Kirche. Die päpstliche Gnadenbehörde stellt den pastoralen Notstand fest...;https://www.katholisch.de/artikel/24913-vatikan-erlaubt-generalabsolution-wegen-corona-pandemie&sa=U&ved=2ahUKEwiRnqDbwKnoAhVfQEEAHRJdBYo4bhDF9AEwBHoECAIQAQ&usg=AOvVaw3wAjOlq8BHKPELRpRWYGWo
15:48:20;20/03/2020;Corona: Das droht den Deutschen bei einer nationalen Ausgangssperre;Viele Deutsche missachten in der Corona-Krise die gebotenen Verhaltensregeln – trotz tödlicher Gefahr für Mitmenschen. Deshalb erwägt die Bundesregierung...;https://www.welt.de/politik/deutschland/article206672381/Corona-Das-droht-den-Deutschen-bei-einer-nationalen-Ausgangssperre.html&sa=U&ved=2ahUKEwiU-IHcwKnoAhUBolwKHeZED2k4eBDF9AEwAXoECAgQAQ&usg=AOvVaw2VpijhY7KWNYuxvmCsMNvq
15:48:20;20/03/2020;Coronavirus: Diese Bilder aus Italien gehen durch Mark und Bein;Die Intensivstation ist bereits voll mit den schlimmsten Corona-Fällen. Ein voller Raum der Notaufnahme. - Screenshot «Sky News». Die Köpfe der Patienten in...;https://www.nau.ch/news/europa/coronavirus-diese-bilder-aus-italien-gehen-durch-mark-und-bein-65681635&sa=U&ved=2ahUKEwjn3q_ewKnoAhXRh1wKHRVyC6Q4lgEQxfQBMAF6BAgJEAE&usg=AOvVaw1iEb92DD6wCqZL2yMFeJqi
15:48:20;20/03/2020;Britney Spears: Ihre Therapie gegen Corona;Britney Spears: Ihre Therapie gegen Corona. Die amerikanische Popsängerin Britney Spears ist seit vier Jahren mit ihrem Fitnesstrainer zusammen. Und auch...;https://www.nau.ch/people/welt/britney-spears-ihre-therapie-gegen-corona-65681612&sa=U&ved=2ahUKEwjm_ungwKnoAhUv0aYKHS31BVM4tAEQxfQBMAR6BAgEEAE&usg=AOvVaw2v4FmtCV_LPhODk12S1D0j
15:48:20;20/03/2020;Zahl der Corona-Kranken auf Balearen steigt auf über 200;Corona? Der Absender heißt China. In Duisburg, Deutschland kommen jeden Tag via neuer Seidenstrassenroute hunderte Waggon mit Ware aus, nun ratet mal...;https://www.mallorcamagazin.com/nachrichten/lokales/2020/03/20/78521/zahl-der-corona-kranken-auf-den-balearen-steigt-auf-uber-200.html&sa=U&ved=2ahUKEwjP_MPiwKnoAhUs86YKHfHsB7U4yAEQxfQBMAN6BAgJEAE&usg=AOvVaw2IPg99q7FR7dh1I2GaWGp5
15:48:20;20/03/2020;So funktioniert Ueli Maurers Corona-Hilfe;So funktioniert Maurers Corona-Hilfe. «500'000 Fr. für jeden Betrieb via Hausbank». Finanzminister Ueli Maurer hat die Sofortmassnahmen für die Wirtschaft...;https://www.blick.ch/news/wirtschaft/coronavirus-schweiz-bundesrat-spricht-32-milliarden-franken-zusaetzlich-fuer-wirtschaft-id15806451.html&sa=U&ved=2ahUKEwjgurjnwKnoAhVMPJoKHbRmD9o4hAIQxfQBMAB6BAgFEAE&usg=AOvVaw1aZRTq4GMa1scgNlCjk329
15:48:20;20/03/2020;Corona-Krise: Hessen schließt Gaststätten und Restaurants;Gesundheit - Wiesbaden:Corona-Krise: Hessen schließt Gaststätten und Restaurants. Corona Detailansicht öffnen. Leere Tische und...;https://www.sueddeutsche.de/gesundheit/gesundheit-wiesbaden-corona-krise-hessen-schliesst-gaststaetten-und-restaurants-dpa.urn-newsml-dpa-com-20090101-200320-99-407370&sa=U&ved=2ahUKEwjF7qDowKnoAhWmyqYKHRtOAkA4jgIQxfQBMAh6BAgDEAE&usg=AOvVaw3yTO3gQ2SA9x7iu9AxlnnW
15:48:20;20/03/2020;Corona-Apps aus Deutschland: Elektronische Impfung;Corona-Apps aus Deutschland Elektronische Impfung. Wer hat sich bei wem mit dem Coronavirus angesteckt? Um das herauszufinden, tüfteln Teams in...;https://www.spiegel.de/netzwelt/apps/corona-apps-aus-deutschland-elektronische-impfung-a-c0a45175-3fa5-4c2f-a264-35ecb36594fd&sa=U&ved=2ahUKEwjru_3pwKnoAhXHG5oKHXLOAyw4ogIQxfQBMAJ6BAgIEAE&usg=AOvVaw2U1I0vkaV4800c3jlUUHCn
15:48:20;20/03/2020;Deutsche Internetprovider: Wie stabil ist das Internet in Zeiten von Corona?;Die Corona-Pandemie belastet die Infrastruktur: Der Datenverkehr nimmt zu, in manchen Ländern gab es Netzausfälle. Die deutschen Provider sind vorbereitet,...;https://www.zeit.de/digital/internet/2020-03/deutsche-internetprovider-infrastruktur-coronavirus-homeoffice&sa=U&ved=2ahUKEwjru_3pwKnoAhXHG5oKHXLOAyw4ogIQxfQBMAl6BAgBEAE&usg=AOvVaw1VUP1aFB4qRmsYK_oPAsdr
15:48:20;20/03/2020;Corona-Krise bedroht Eröffnungstermin des...;Nun könnte ein weiteres “prominentes” Opfer folgen: Der Flughafen Berlin Brandenburg. Corona-Verdachtsfall auf BER-Baustelle. Beziehungsweise weniger der...;https://reisetopia.ch/news/corona-bedroht-ber-eroeffnung/&sa=U&ved=2ahUKEwiKoufqwKnoAhVBfZoKHc1VCfw4rAIQxfQBMAZ6BAgEEAE&usg=AOvVaw3qSeBa0BsRCZGqd3irTJ0y
15:48:20;20/03/2020;Corona-Todesfall: 81-Jähriger starb in St. Pölten;Im Universitätsklinikum St. Pölten ist in der Nacht auf Freitag ein 81-Jähriger gestorben, der positiv auf das Coronavirus getestet worden war. „Er war am...;https://www.krone.at/2121015&sa=U&ved=2ahUKEwiKoufqwKnoAhVBfZoKHc1VCfw4rAIQxfQBMAl6BAgAEAE&usg=AOvVaw25rkF_1JQauByI8mpKS7E7
15:48:20;20/03/2020;Corona: Pressekonferenz zum Schutzschirm in Hamburg;Corona-Krise: Sorgen bei der Hamburger Tafel. Hamburg Journal. Mehr aus Hamburg. Bürgermeister Peter Tschentscher bei...;https://www.ndr.de/nachrichten/hamburg/Corona-Pressekonferenz-zum-Schutzschirm-in-Hamburg,coronalpk100.html&sa=U&ved=2ahUKEwjymc_rwKnoAhULAcAKHcxPCGs4tgIQxfQBMAR6BAgEEAE&usg=AOvVaw3X7ImgvEi8MPJhzxesU5jW
14:48:20;20/03/2020;Jetzt Live – Der Bundesrat verschärft Corona-Massnahmen;Jetzt Live – Der Bundesrat verschärft Corona-Massnahmen. 20.03.2020 14:35 telebasel. Der Bundesrat tritt am Freitag erneut vor die Medien. Neue Massnahmen...;https://telebasel.ch/2020/03/20/jetzt-live-der-bundesrat-ueber-die-neusten-corona-massnahmen/&sa=U&ved=2ahUKEwiFn6jLwKnoAhXOe30KHcQFBc0QxfQBMAZ6BAgDEAE&usg=AOvVaw2Ek-tMJmh6JAfsemEXqaNJ
14:48:20;20/03/2020;Jetzt Live – Der Bundesrat verschärft Corona-Massnahmen;Jetzt Live – Der Bundesrat verschärft Corona-Massnahmen. 20.03.2020 14:35 telebasel. Der Bundesrat tritt am Freitag erneut vor die Medien. Neue Massnahmen...;https://telebasel.ch/2020/03/20/jetzt-live-der-bundesrat-ueber-die-neusten-corona-massnahmen/&sa=U&ved=2ahUKEwiFtY3NwKnoAhVCWysKHQvUCLI4ChDF9AEwAXoECAkQAQ&usg=AOvVaw1T-LlfzkjLhmTCzprr593T
14:48:20;20/03/2020;EU-Kommission lockert wegen Corona-Krise Haushaltsregeln;Von der Leyen selbst hatte am Morgen im Deutschlandfunk betont, die 27 EU-Staaten sollten für die Bewältigung der wirtschaftlichen Folgen der Corona-Krise...;https://www.suedostschweiz.ch/politik/2020-03-20/eu-kommission-lockert-wegen-corona-krise-haushaltsregeln&sa=U&ved=2ahUKEwiFtY3NwKnoAhVCWysKHQvUCLI4ChDF9AEwCHoECAYQAQ&usg=AOvVaw18ML-czNssZ7z5Zz9J6IFE
14:48:20;20/03/2020;International Fast 20'000 Corona-Fälle in Spanien;Fast 20'000 Corona-Fälle in Spanien. 20.03.2020 14:22 sda. In Spanien ist die Zahl der Infizierten bis Freitagmittag auf knapp 20'000 gestiegen. Das sind...;https://telebasel.ch/2020/03/20/fast-20000-corona-faelle-in-spanien/%3Fchannel%3D8382&sa=U&ved=2ahUKEwiCg_HOwKnoAhUYSX0KHW0dBIw4FBDF9AEwA3oECAkQAQ&usg=AOvVaw0VcwHh3g5Gt4T3IvcZ2bQp
14:48:20;20/03/2020;Virologe: Kein Profifussball mehr in diesem Jahr wegen Corona-Krise;Der Virologe Jonas Schmidt-Chanasit erwartet, dass wegen der Corona-Pandemie nicht mehr in diesem Jahr Profifussball gespielt wird. Fussball Coronavirus...;https://www.nau.ch/sport/fussball-int/virologe-kein-profifussball-mehr-in-diesem-jahr-wegen-corona-krise-65681568&sa=U&ved=2ahUKEwiO3LzSwKnoAhXBX30KHaZQA7Q4KBDF9AEwAHoECAQQAQ&usg=AOvVaw1u1rABtrejXCMOxMTZ0Gru
14:48:20;20/03/2020;Schweizern im Ausland droht die Corona-Blockade;Schweizern im Ausland droht die Corona-Blockade. Der Bundesrat hat Schweizer Reisende am Montag dazu aufgerufen, sofort heimzukehren. Das EDA warnt...;https://www.nau.ch/news/schweiz/schweizern-im-ausland-droht-die-corona-blockade-65681333&sa=U&ved=2ahUKEwiO3LzSwKnoAhXBX30KHaZQA7Q4KBDF9AEwAnoECAgQAQ&usg=AOvVaw0i01p7a3H-t40soGbpgd4S
14:48:20;20/03/2020;Bayern erlässt in Corona-Krise «grundlegende Ausgangsbeschränkungen»;Bayern erlässt in Corona-Krise «grundlegende Ausgangsbeschränkungen». Bayern will im Kampf gegen das Coronavirus mit neuen Einschränkungen das...;https://www.nau.ch/politik/international/bayern-erlasst-in-corona-krise-grundlegende-ausgangsbeschrankungen-65681911&sa=U&ved=2ahUKEwiowYfWwKnoAhVBdCsKHUZ-BQo4PBDF9AEwAHoECAQQAQ&usg=AOvVaw0rVUfQ3OuJG9Y8RePKLH41
14:48:20;20/03/2020;GameStop hält sich für essenziell und verweigert Corona-Schliessung;GameStop hält sich für essenziell und verweigert Corona-Schliessung. Gamehändler GameStop stuft sich selbst als essenziell ein und verweigert darum die...;https://www.nau.ch/news/digital/gamestop-halt-sich-fur-essenziell-und-verweigert-corona-schliessung-65681740&sa=U&ved=2ahUKEwjQoL_awKnoAhWmw6YKHVFgDWQ4ZBDF9AEwAXoECAkQAQ&usg=AOvVaw1NjrRIkCIppo5TQ8GWth1W
14:48:20;20/03/2020;Gemeinderäte erhalten wegen Corona-Krise mehr Kompetenzen;Die Corona-Infektionsgefahr macht es derzeit unmöglich, Gemeindeversammlungen abzuhalten. Der Zürcher Regierungsrat hat den Gemeinderäten deshalb...;https://www.bluewin.ch/de/newsregional/zuerich/gemeinderate-erhalten-wegen-corona-krise-mehr-kompetenzen-371140.html&sa=U&ved=2ahUKEwiRnqDbwKnoAhVfQEEAHRJdBYo4bhDF9AEwAHoECAUQAQ&usg=AOvVaw0cBKLUcRI4I4xq6CmafvzA
14:48:20;20/03/2020;Wie der Schweizer Sport in der Corona-Krise hilft;Wie der Schweizer Sport in der Corona-Krise hilft. Beitrag in Merkliste speichern. Seit der Zuspitzung der...;https://www.suedostschweiz.ch/sport/2020-03-20/wie-der-schweizer-sport-in-der-corona-krise-hilft&sa=U&ved=2ahUKEwiRnqDbwKnoAhVfQEEAHRJdBYo4bhDF9AEwBXoECAEQAQ&usg=AOvVaw0mRBtegs6OIgPyPBVPNC43
14:48:20;20/03/2020;Auch für die Corona-Teens hat sich die Welt schlagartig geändert;Auch für die Corona-Teens hat sich die Welt schlagartig geändert. Die junge Generation entdeckt die Grenzen der digitalen Kommunikation auf die harte Tour.;https://www.tagesanzeiger.ch/kultur/standard/Auch-fuer-die-CoronaTeens-hat-sich-die-Welt-schlagartig-geaendert-/story/31215880&sa=U&ved=2ahUKEwiRnqDbwKnoAhVfQEEAHRJdBYo4bhDF9AEwCXoECAQQAQ&usg=AOvVaw0lvD32UH8JOAyzija5HDDb
14:48:20;20/03/2020;Corona-Liveticker: Häfensenatorin richtet Krisen-Gremium ein;Corona-Liveticker: Häfensenatorin richtet Krisen-Gremium ein. Jeder fünfte Arbeitsplatz im Land Bremen hängt von den bremischen Häfen ab. Claudia Schilling...;https://www.butenunbinnen.de/nachrichten/gesellschaft/corona-liveticker-bremen-106.html&sa=U&ved=2ahUKEwj9kOvcwKnoAhVjxaYKHb0lDb44ggEQxfQBMAJ6BAgJEAE&usg=AOvVaw3GFdrHeyQ6mO7AWQMzo903
14:48:20;20/03/2020;International Fast 20'000 Corona-Fälle in Spanien;Fast 20'000 Corona-Fälle in Spanien. 20.03.2020 14:22 sda. In Spanien ist die Zahl der Infizierten bis Freitagmittag auf knapp 20'000 gestiegen. Das sind...;https://telebasel.ch/2020/03/20/fast-20000-corona-faelle-in-spanien/%3Fchannel%3D8382&sa=U&ved=2ahUKEwj9kOvcwKnoAhVjxaYKHb0lDb44ggEQxfQBMAR6BAgDEAE&usg=AOvVaw29_9ZFLO-NOg_EaAvok1Gk
14:48:20;20/03/2020;Erster Corona-Patient im Vogelsbergkreis genesen;VOGELSBERGKREIS (ol). Das Gesundheitsamt des Vogelsbergkreises meldet die erste Genesung eines Corona-Patienten im Kreis. Unterdessen gibt es zwei...;https://www.oberhessen-live.de/2020/03/20/erster-corona-patient-im-vogelsbergkreis-genesen/&sa=U&ved=2ahUKEwj9kOvcwKnoAhVjxaYKHb0lDb44ggEQxfQBMAh6BAgEEAE&usg=AOvVaw0sE809k6Ptf_pEjPSXusRY
14:48:20;20/03/2020;Corona: Kommen bald Ausgangssperren?;Corona: Kommen bald Ausgangssperren? Sendung: NDR Info | 20.03.2020 14:00 Uhr 2 min | Verfügbar bis 27.03.2020. Das Coronavirus breitet sich immer...;https://www.ndr.de/nachrichten/info/Corona-Kommen-bald-Ausgangssperren,ndrinfo3610.html&sa=U&ved=2ahUKEwiE883dwKnoAhWEmFwKHeBFByg4jAEQxfQBMAd6BAgFEAE&usg=AOvVaw2zQOjRJOq5G-Qq5p9FY1Zk
14:48:20;20/03/2020;Corona-Krise macht es auch Trauernden schwer;Die Corona-Epidemie macht es für sterbende und trauernde Menschen besonders schwer: Angehörige können Kranke nicht besuchen,...;https://www.ndr.de/nachrichten/info/Corona-Krise-macht-es-Sterbenden-und-Trauernden-schwer,ndrinfo3614.html&sa=U&ved=2ahUKEwj6mP_fwKnoAhXJT8AKHXDyBb84qgEQxfQBMAZ6BAgFEAE&usg=AOvVaw1ik3hWy0rw_LOhXFQ4Sunc
14:48:20;20/03/2020;Drei neue Corona-Fälle im Landkreis;Im Landkreis Rottweil wurden drei weitere Coronavirus-Fälle bestätigt. Das meldete das Landratsamt am Freitag nachmittag. Damit liegen im Landkreis...;https://www.nrwz.de/kreis-rottweil/drei-neue-corona-faelle-im-landkreis/257417&sa=U&ved=2ahUKEwjP_MPiwKnoAhUs86YKHfHsB7U4yAEQxfQBMAF6BAgIEAE&usg=AOvVaw38pw_iG2oNXhaP_elPRPS4
14:48:20;20/03/2020;Royaler Krisenplan für die Corona-Zeit: Neue Rolle für Prinz William?;Er ist die Nummer zwei in der britischen Thronfolge, doch übernimmt Prinz William in der Corona-Krise das royale Zepter? Es soll einen entsprechenden Plan...;https://www.gmx.ch/magazine/news/coronavirus/royaler-krisenplan-corona-zeit-rolle-prinz-william-34535186&sa=U&ved=2ahUKEwjNhs_mwKnoAhV7wsQBHUYMB1s4-gEQxfQBMAJ6BAgHEAE&usg=AOvVaw21QJ0cXAh-aTn9_KiyONCW
14:48:20;20/03/2020;Bundesregierung legt weitere Vorschläge gegen Corona-Rezession auf den Tisch;Bundesregierung legt weitere Vorschläge gegen Corona-Rezession auf den Tisch. Im Kampf gegen die wirtschaftlichen Folgen der Coronavirus-Pandemie hat die...;https://www.nau.ch/politik/international/scholz-halt-staatliche-beteiligung-an-grosskonzernen-fur-moglich-65681623&sa=U&ved=2ahUKEwjNhs_mwKnoAhV7wsQBHUYMB1s4-gEQxfQBMAZ6BAgEEAE&usg=AOvVaw2AsqzSRN3qWuKhEmzs7IZt
14:48:20;20/03/2020;Corona-Krise: Solidarität in Südniedersachsen;Die Gutscheine können nach dem Ende der Corona-Pandemie eingelöst werden. Jederzeit zum Nachhören. Der Braunschweiger Dom von oben. © NDR Foto:...;https://www.ndr.de/nachrichten/niedersachsen/braunschweig_harz_goettingen/Corona-Krise-Solidaritaet-in-Suedniedersachsen,aktuellbraunschweig4148.html&sa=U&ved=2ahUKEwjgurjnwKnoAhVMPJoKHbRmD9o4hAIQxfQBMAZ6BAgGEAE&usg=AOvVaw2zt8ickKL_BRRvF8kxB-1A
14:48:20;20/03/2020;Corona-Krise: BRAVO öffnet Archiv;„Nostalgie in dunklen Zeiten“ – unter diesem Motto gestaltet die BRAVO schwere Zeiten ein wenig schöner und zwar mit kostenlosen Downloads zahlreicher...;https://www.mimikama.at/allgemein/corona-krise-bravo-oeffnet-archiv/&sa=U&ved=2ahUKEwjF7qDowKnoAhWmyqYKHRtOAkA4jgIQxfQBMAV6BAgGEAE&usg=AOvVaw3ZxNoFRSph5Iy4p-ANo4a3
14:48:20;20/03/2020;Green Deal bedroht: Wie das Coronavirus die Klimapolitik ausbremst;"In Zeiten der Corona-Wirtschaftskrise sei es ""unverantwortlich"", Steuern zu erheben, so der FDP-Politiker. Im Dezember vergangenen Jahres hatte die...";https://www.spiegel.de/wissenschaft/mensch/klimapaket-der-bundesregierung-wie-die-corona-krise-die-klimapolitik-ausbremsen-koennte-a-4c0f36a0-68ca-43ac-866f-1fcc9cbb884d&sa=U&ved=2ahUKEwjru_3pwKnoAhXHG5oKHXLOAyw4ogIQxfQBMAh6BAgCEAE&usg=AOvVaw15S1io-eI7ep8FwXxLVG_U
13:48:20;20/03/2020;Kylie Jenner: Schwangerschaft war beste Corona-Vorbereitung;Jetzt macht sie sich ihre Erfahrung gar in der Corona-Quarantäne zu Nutze. Kylie Jenner Während Stormi Webster im Bauch von Kylie Jenner heranwuchs,...;https://www.nau.ch/people/welt/kylie-jenner-schwangerschaft-war-beste-corona-vorbereitung-65681698&sa=U&ved=2ahUKEwiFn6jLwKnoAhXOe30KHcQFBc0QxfQBMAl6BAgBEAE&usg=AOvVaw2rJm8MRaNcN7xGi5XDgg7l
13:48:20;20/03/2020;Dargebotene Hand: Corona-Krise gefährdet die psychische Gesundheit | St.Galler Tagblatt;Das Corona-Virus und die Beschränkung des sozialen Lebens rufen bei vielen Menschen Ängste und Sorgen hervor. Die Telefonseelsorge Dargebotene Hand...;https://www.tagblatt.ch/news-service/vermischtes-people/dargebotene-hand-corona-krise-gefaehrdet-die-psychische-gesundheit-ld.1206060&sa=U&ved=2ahUKEwiFtY3NwKnoAhVCWysKHQvUCLI4ChDF9AEwB3oECAUQAQ&usg=AOvVaw2IkYUE9fY8IeIs7YsA8kTt
13:48:20;20/03/2020;Röhrli-Engpass: Zu wenig Material bei Corona-Tests;Aber es gibt zu wenig Test-Kits, um diese durchzuführen. Bern muss seine Pläne für ein Corona-Drive-in auf Eis legen. Gianna Blum.;https://www.blick.ch/news/politik/kapazitaeten-am-limit-roehrli-engpass-bei-corona-tests-id15805888.html&sa=U&ved=2ahUKEwiCg_HOwKnoAhUYSX0KHW0dBIw4FBDF9AEwBnoECAUQAQ&usg=AOvVaw2FcdjWrf06OqO3an7LQEOd
13:48:20;20/03/2020;Kanton Zürich schnürt Corona-Hilfspaket;Kanton Zürich schnürt Corona-Hilfspaket. Fr 20.03.2020 - 13:47 Uhr. von Stefan Kyora, Startupticker.ch. Der Zürcher Regierungsrat hat Massnahmen zur...;https://www.it-markt.ch/news/2020-03-20/kanton-zuerich-schnuert-corona-hilfspaket&sa=U&ved=2ahUKEwjD9NLQwKnoAhVZAXIKHdB0Dys4HhDF9AEwAXoECAcQAQ&usg=AOvVaw3taBPPGTeA9iWWnNOur8TL
13:48:20;20/03/2020;Corona-Pandemie: Bundesweite Ausgangssperre rückt näher;"Corona-Pandemie Bundesweite Ausgangssperre rückt näher. Stand: 20.03.2020 13:13 Uhr. Icon facebook; Icon Twitter...";https://www.tagesschau.de/inland/diskussion-ausgangssperren-101.html&sa=U&ved=2ahUKEwiO3LzSwKnoAhXBX30KHaZQA7Q4KBDF9AEwCHoECAEQAQ&usg=AOvVaw2cC1jEOMpG8Dx2l4X16CeU
13:48:20;20/03/2020;Marktkommentar: Schlachtviehpreise sinken wegen Corona - die ...;Marktkommentar: Schlachtviehpreise sinken wegen Corona - die Schweinepreise stabil. Das Coronavirus wirkt sich auf den Fleischmarkt aus, aber nicht alle...;https://www.bauernzeitung.ch/artikel/marktkommentar-schlachtviehpreise-sinken-wegen-corona-die-schweinepreise-stabil&sa=U&ved=2ahUKEwjs3OvXwKnoAhUOdCsKHUpMDyo4RhDF9AEwAHoECAAQAQ&usg=AOvVaw3RxXh3s4typ1seCuI02uWb
13:48:20;20/03/2020;Corona: Ausgangssperre für Deutschland? Grenzübertritt nur noch an wenigen Orten möglich | Politik;Die Corona-Krise nimmt Deutschland immer stärker in die Mangel. Die Bundeskanzlerin wandte in einer Fernsehansprache an die Bevölkerung - auch andere...;https://www.merkur.de/politik/coronavirus-merkel-spahn-lindner-soeder-laschet-corona-krise-massnahmen-handeln-zr-13604045.html&sa=U&ved=2ahUKEwjs3OvXwKnoAhUOdCsKHUpMDyo4RhDF9AEwBHoECAMQAQ&usg=AOvVaw26Rszc6ETsZIdO94aIDylO
13:48:20;20/03/2020;"RKI zu Corona-Krise: Krise mit ""unvorstellbarem Ausmaß""";Für RKI-Chef Wieler ist klar: Viele Deutsche nehmen die Corona-Krise nicht ernst genug. Binnen 24 Stunden gab es 3000 Neuinfektionen. Regierungssprecher...;https://www.tagesschau.de/inland/rki-113.html&sa=U&ved=2ahUKEwjGx9PZwKnoAhWHG5oKHf66D8w4WhDF9AEwAnoECAcQAQ&usg=AOvVaw0royXoCGHAxidxXBpUUYIy
